,user,timestamp,size,reverted,reversion,article,language,total_edits,article_edits
1702,92.253.78.254,2013-04-30 15:04:53,15538,0,0,Mahmoud_Darwish,ar,0,1
1703,عبدالوهاب الأول,2013-04-27 02:42:40,15547,0,0,Mahmoud_Darwish,ar,681,1
1704,Ali1,2013-03-18 19:05:26,15041,0,0,Mahmoud_Darwish,ar,56378,6
1705,79.176.19.58,2013-03-18 15:02:58,15047,0,0,Mahmoud_Darwish,ar,0,1
1706,Fjmustak,2013-03-13 13:06:46,15041,0,0,Mahmoud_Darwish,ar,5165,1
1707,Addbot,2013-03-07 18:45:21,15041,0,0,Mahmoud_Darwish,ar,176159,1
1708,MerlIwBot,2013-02-18 15:17:21,15988,0,0,Mahmoud_Darwish,ar,139660,1
1709,Elph,2013-02-18 09:14:16,15952,0,0,Mahmoud_Darwish,ar,80682,1
1710,ZéroBot,2013-01-31 01:34:49,16023,0,0,Mahmoud_Darwish,ar,78018,1
1711,Archipoeta,2013-01-12 00:15:32,15987,0,0,Mahmoud_Darwish,ar,143,1
1712,82.205.40.248,2012-12-21 19:28:34,15952,0,0,Mahmoud_Darwish,ar,0,1
1713,Rami radwan,2012-12-19 23:20:58,15950,0,0,Mahmoud_Darwish,ar,9734,3
1714,Rami radwan,2012-12-19 23:19:30,15950,0,0,Mahmoud_Darwish,ar,9734,3
1715,Freedom's Falcon,2012-12-15 16:05:54,15927,0,0,Mahmoud_Darwish,ar,22474,5
1716,92.62.126.253,2012-12-15 12:47:06,15892,0,0,Mahmoud_Darwish,ar,0,1
1717,87.238.133.123,2012-12-10 18:05:45,16048,0,0,Mahmoud_Darwish,ar,0,2
1718,87.238.133.123,2012-12-10 18:03:46,18876,0,0,Mahmoud_Darwish,ar,0,2
1719,Rami radwan,2012-12-03 16:26:27,18877,0,0,Mahmoud_Darwish,ar,9734,3
1720,188.247.73.72,2012-12-03 16:11:14,18881,0,0,Mahmoud_Darwish,ar,0,1
1721,46.185.255.135,2012-12-03 12:09:00,18880,0,0,Mahmoud_Darwish,ar,0,1
1722,83.249.92.0,2012-11-27 17:39:32,18877,0,0,Mahmoud_Darwish,ar,0,2
1723,83.249.92.0,2012-11-27 17:38:50,18872,0,0,Mahmoud_Darwish,ar,0,2
1724,Alouane99,2012-11-15 14:20:04,18877,0,0,Mahmoud_Darwish,ar,619,3
1725,37.76.222.220,2012-11-05 10:43:16,18851,0,0,Mahmoud_Darwish,ar,0,1
1726,80.230.97.8,2012-10-31 01:39:01,18853,0,0,Mahmoud_Darwish,ar,0,1
1727,Dolkano,2012-10-26 21:39:47,18853,0,0,Mahmoud_Darwish,ar,696,4
1728,86.97.196.204,2012-10-25 06:21:24,18889,0,0,Mahmoud_Darwish,ar,0,1
1729,212.179.174.18,2012-10-24 08:26:35,18889,0,0,Mahmoud_Darwish,ar,0,3
1730,212.179.174.18,2012-10-24 08:23:06,18899,0,0,Mahmoud_Darwish,ar,0,3
1731,46.137.131.108,2012-10-24 08:20:14,18898,0,0,Mahmoud_Darwish,ar,0,1
1732,212.179.174.18,2012-10-24 08:18:01,18855,0,0,Mahmoud_Darwish,ar,0,3
1733,خالد الشمراني,2012-10-23 19:32:54,18853,0,0,Mahmoud_Darwish,ar,20620,13
1734,41.201.245.107,2012-10-23 19:04:42,18919,0,0,Mahmoud_Darwish,ar,0,1
1735,خالد الشمراني,2012-10-13 00:08:35,18853,0,0,Mahmoud_Darwish,ar,20620,13
1736,41.105.45.147,2012-10-10 15:53:58,18875,0,0,Mahmoud_Darwish,ar,0,1
1737,Uwe a,2012-10-07 14:53:54,18853,0,0,Mahmoud_Darwish,ar,14561,28
1738,197.200.136.22,2012-10-07 11:05:34,18854,0,0,Mahmoud_Darwish,ar,0,1
1739,Avocato,2012-10-05 15:47:33,18853,0,0,Mahmoud_Darwish,ar,103666,3
1740,41.252.77.217,2012-10-04 21:24:01,19326,0,0,Mahmoud_Darwish,ar,0,1
1741,خالد الشمراني,2012-10-03 06:57:41,18853,0,0,Mahmoud_Darwish,ar,20620,13
1742,46.43.76.253,2012-09-29 15:59:22,18845,0,0,Mahmoud_Darwish,ar,0,1
1743,خالد الشمراني,2012-09-23 19:57:26,18853,0,0,Mahmoud_Darwish,ar,20620,13
1744,92.99.73.114,2012-09-23 13:32:17,18892,0,0,Mahmoud_Darwish,ar,0,2
1745,92.99.73.114,2012-09-23 13:27:25,18851,0,0,Mahmoud_Darwish,ar,0,2
1746,Ali1,2012-09-09 16:40:50,18853,0,0,Mahmoud_Darwish,ar,56378,6
1747,46.116.210.121,2012-09-09 09:18:48,18898,0,0,Mahmoud_Darwish,ar,0,1
1748,Alouane99,2012-08-28 21:20:16,18853,0,0,Mahmoud_Darwish,ar,619,3
1749,Alouane99,2012-08-26 21:09:35,18811,0,0,Mahmoud_Darwish,ar,619,3
1750,ثعلب شبه الجزيره,2012-08-26 16:08:57,18779,0,0,Mahmoud_Darwish,ar,32130,2
1751,146.251.29.128,2012-08-26 15:06:51,19563,0,0,Mahmoud_Darwish,ar,0,3
1752,146.251.29.128,2012-08-26 15:05:06,19145,0,0,Mahmoud_Darwish,ar,0,3
1753,محمد أحمد عبد الفتاح,2012-08-26 15:04:28,18779,0,0,Mahmoud_Darwish,ar,154345,7
1754,146.251.29.128,2012-08-26 15:03:26,19144,0,0,Mahmoud_Darwish,ar,0,3
1755,MenoBot,2012-08-25 22:38:06,18779,0,0,Mahmoud_Darwish,ar,2575274,14
1756,41.108.67.73,2012-08-02 14:53:01,18779,0,0,Mahmoud_Darwish,ar,0,1
1757,OsamaK,2012-08-01 17:18:39,18770,0,0,Mahmoud_Darwish,ar,16476,2
1758,Antime,2012-07-02 14:21:33,18819,0,0,Mahmoud_Darwish,ar,18488,5
1759,Antime,2012-07-02 14:20:17,18819,0,0,Mahmoud_Darwish,ar,18488,5
1760,64.134.239.33,2012-06-30 21:24:15,18870,0,0,Mahmoud_Darwish,ar,0,2
1761,خالد,2012-06-30 21:23:40,18819,0,0,Mahmoud_Darwish,ar,7298,1
1762,64.134.239.33,2012-06-30 21:20:26,18930,0,0,Mahmoud_Darwish,ar,0,2
1763,ElphiBot,2012-05-04 23:41:00,18819,0,0,Mahmoud_Darwish,ar,606816,3
1764,176.13.78.168,2012-04-29 12:10:19,18849,0,0,Mahmoud_Darwish,ar,0,1
1765,خالد الشمراني,2012-04-19 21:31:41,18826,0,0,Mahmoud_Darwish,ar,20620,13
1766,Ghainmem,2012-04-06 10:35:45,18820,0,0,Mahmoud_Darwish,ar,1553,3
1767,CipherBot,2012-04-05 05:34:37,18759,0,0,Mahmoud_Darwish,ar,916418,11
1768,3Princip,2012-03-14 16:07:03,18767,0,0,Mahmoud_Darwish,ar,1682,2
1769,خالد الشمراني,2012-03-05 02:53:14,18766,0,0,Mahmoud_Darwish,ar,20620,13
1770,خالد الشمراني,2012-03-05 02:51:59,18739,0,0,Mahmoud_Darwish,ar,20620,13
1771,3Princip,2012-03-04 01:48:07,18730,0,0,Mahmoud_Darwish,ar,1682,2
1772,MohammadFarhat,2012-03-03 11:05:25,18706,0,0,Mahmoud_Darwish,ar,52,3
1773,MohammadFarhat,2012-03-03 11:02:39,18657,0,0,Mahmoud_Darwish,ar,52,3
1774,MohammadFarhat,2012-03-03 07:18:58,18414,0,0,Mahmoud_Darwish,ar,52,3
1775,178.152.172.69,2012-02-14 12:00:04,17875,0,0,Mahmoud_Darwish,ar,0,1
1776,خالد الشمراني,2012-01-02 21:01:24,17875,0,0,Mahmoud_Darwish,ar,20620,13
1777,خالد الشمراني,2012-01-02 21:00:23,17875,0,0,Mahmoud_Darwish,ar,20620,13
1778,109.65.29.134,2012-01-02 08:49:38,17874,0,0,Mahmoud_Darwish,ar,0,3
1779,109.65.29.134,2012-01-02 08:48:49,17856,0,0,Mahmoud_Darwish,ar,0,3
1780,109.65.29.134,2012-01-02 08:47:32,17868,0,0,Mahmoud_Darwish,ar,0,3
1781,AvocatoBot,2012-01-01 08:46:00,17875,0,0,Mahmoud_Darwish,ar,166822,1
1782,خالد الشمراني,2011-12-14 14:37:17,17876,0,0,Mahmoud_Darwish,ar,20620,13
1783,خالد الشمراني,2011-12-14 14:22:03,17696,0,0,Mahmoud_Darwish,ar,20620,13
1784,86.108.15.251,2011-12-12 08:12:30,17691,0,0,Mahmoud_Darwish,ar,0,1
1785,84.111.217.157,2011-11-19 07:41:24,17699,0,0,Mahmoud_Darwish,ar,0,2
1786,84.111.217.157,2011-11-19 07:40:05,17705,0,0,Mahmoud_Darwish,ar,0,2
1787,105.132.92.80,2011-11-13 13:57:06,17699,0,0,Mahmoud_Darwish,ar,0,1
1788,CipherBot,2011-10-29 11:50:55,17698,0,0,Mahmoud_Darwish,ar,916418,11
1789,41.110.149.165,2011-10-19 17:51:32,17698,0,0,Mahmoud_Darwish,ar,0,1
1790,79.173.246.159,2011-10-16 04:18:43,17705,0,0,Mahmoud_Darwish,ar,0,1
1791,SharafBot,2011-10-12 19:48:07,17685,0,0,Mahmoud_Darwish,ar,27800,1
1792,212.106.83.79,2011-10-02 12:21:56,17686,0,0,Mahmoud_Darwish,ar,0,1
1793,Elmoro,2011-09-25 13:15:38,17686,0,0,Mahmoud_Darwish,ar,58877,5
1794,Elmoro,2011-09-25 13:14:05,17715,0,0,Mahmoud_Darwish,ar,58877,5
1795,Elmoro,2011-09-25 13:13:30,18288,0,0,Mahmoud_Darwish,ar,58877,5
1796,Elmoro,2011-09-25 13:11:59,19049,0,0,Mahmoud_Darwish,ar,58877,5
1797,3la2.kabaha,2011-09-24 17:52:29,19238,0,0,Mahmoud_Darwish,ar,9,1
1798,Mouayyad,2011-09-20 15:03:18,18925,0,0,Mahmoud_Darwish,ar,15,11
1799,Mouayyad,2011-09-20 03:00:27,18984,0,0,Mahmoud_Darwish,ar,15,11
1800,Mouayyad,2011-09-20 02:59:37,18983,0,0,Mahmoud_Darwish,ar,15,11
1801,Mouayyad,2011-09-20 02:57:47,18937,0,0,Mahmoud_Darwish,ar,15,11
1802,Mouayyad,2011-09-20 02:50:20,18732,0,0,Mahmoud_Darwish,ar,15,11
1803,Mouayyad,2011-09-20 02:49:00,18473,0,0,Mahmoud_Darwish,ar,15,11
1804,Mouayyad,2011-09-20 02:48:20,18283,0,0,Mahmoud_Darwish,ar,15,11
1805,Mouayyad,2011-09-20 02:46:25,18126,0,0,Mahmoud_Darwish,ar,15,11
1806,Mouayyad,2011-09-20 02:45:28,17970,0,0,Mahmoud_Darwish,ar,15,11
1807,Mouayyad,2011-09-20 02:44:28,17763,0,0,Mahmoud_Darwish,ar,15,11
1808,Mouayyad,2011-09-20 02:37:24,17461,0,0,Mahmoud_Darwish,ar,15,11
1809,ثعلب شبه الجزيره,2011-09-12 06:08:32,17372,0,0,Mahmoud_Darwish,ar,32130,2
1810,Salah Mhamdi,2011-08-27 14:07:04,17259,0,0,Mahmoud_Darwish,ar,28903,5
1811,Salah Mhamdi,2011-08-27 13:59:43,17220,0,0,Mahmoud_Darwish,ar,28903,5
1812,Salah Mhamdi,2011-08-27 13:56:26,17193,0,0,Mahmoud_Darwish,ar,28903,5
1813,Salah Mhamdi,2011-08-27 13:51:55,17188,0,0,Mahmoud_Darwish,ar,28903,5
1814,Salah Mhamdi,2011-08-27 13:32:26,17167,0,0,Mahmoud_Darwish,ar,28903,5
1815,Uwe a,2011-08-25 16:06:51,17148,0,0,Mahmoud_Darwish,ar,14561,28
1816,197.0.159.0,2011-08-23 00:23:44,17234,0,0,Mahmoud_Darwish,ar,0,1
1817,93.172.242.253,2011-08-11 15:27:37,17207,0,0,Mahmoud_Darwish,ar,0,1
1818,46.185.250.27,2011-08-06 09:39:43,17148,0,0,Mahmoud_Darwish,ar,0,1
1819,82.102.249.117,2011-06-30 07:20:19,17146,0,0,Mahmoud_Darwish,ar,0,1
1820,89.211.17.14,2011-06-15 20:55:35,17144,0,0,Mahmoud_Darwish,ar,0,1
1821,د. فارس الجويلي,2011-06-08 06:41:42,17198,0,0,Mahmoud_Darwish,ar,59161,1
1822,78.100.115.208,2011-06-08 00:36:40,17200,0,0,Mahmoud_Darwish,ar,0,1
1823,Ghainmem,2011-05-17 13:20:54,17198,0,0,Mahmoud_Darwish,ar,1553,3
1824,Ghainmem,2011-05-12 09:44:02,17159,0,0,Mahmoud_Darwish,ar,1553,3
1825,85.113.119.64,2011-05-06 19:47:04,17141,0,0,Mahmoud_Darwish,ar,0,1
1826,Msrmsr,2011-04-12 22:25:21,17140,0,0,Mahmoud_Darwish,ar,2,2
1827,Msrmsr,2011-04-12 22:22:49,17153,0,0,Mahmoud_Darwish,ar,2,2
1828,AkhtaBot,2011-03-26 06:07:51,17086,0,0,Mahmoud_Darwish,ar,66754,2
1829,188.161.166.20,2011-03-25 16:36:56,17086,0,0,Mahmoud_Darwish,ar,0,1
1830,188.161.55.151,2011-02-22 14:27:25,17073,0,0,Mahmoud_Darwish,ar,0,1
1831,109.66.126.242,2011-02-15 20:41:35,17086,0,0,Mahmoud_Darwish,ar,0,1
1832,86.108.117.121,2011-02-12 13:10:28,17053,0,0,Mahmoud_Darwish,ar,0,1
1833,Mohammed.jordan,2011-02-05 14:50:40,17052,0,0,Mahmoud_Darwish,ar,25,1
1834,CipherBot,2011-01-25 05:08:37,16773,0,0,Mahmoud_Darwish,ar,916418,11
1835,217.164.184.87,2011-01-14 15:31:21,16776,0,0,Mahmoud_Darwish,ar,0,1
1836,رجاء87,2011-01-11 21:55:45,16513,0,0,Mahmoud_Darwish,ar,25,1
1837,86.108.44.83,2010-12-28 17:33:30,15465,0,0,Mahmoud_Darwish,ar,0,1
1838,41.104.25.114,2010-12-28 13:09:05,15463,0,0,Mahmoud_Darwish,ar,0,2
1839,41.104.25.114,2010-12-28 13:07:25,15439,0,0,Mahmoud_Darwish,ar,0,2
1840,188.161.176.158,2010-12-22 06:05:24,15441,0,0,Mahmoud_Darwish,ar,0,3
1841,188.161.176.158,2010-12-22 06:04:54,15455,0,0,Mahmoud_Darwish,ar,0,3
1842,188.161.176.158,2010-12-22 06:00:38,15441,0,0,Mahmoud_Darwish,ar,0,3
1843,Avocato,2010-12-17 18:29:37,15400,0,0,Mahmoud_Darwish,ar,103666,3
1844,188.161.209.153,2010-12-17 18:02:37,15619,0,0,Mahmoud_Darwish,ar,0,3
1845,188.161.209.153,2010-12-17 17:58:12,15569,0,0,Mahmoud_Darwish,ar,0,3
1846,188.161.209.153,2010-12-17 17:55:49,15400,0,0,Mahmoud_Darwish,ar,0,3
1847,Avocato,2010-12-15 02:58:53,15400,0,0,Mahmoud_Darwish,ar,103666,3
1848,94.249.22.162,2010-12-15 02:47:48,15417,0,0,Mahmoud_Darwish,ar,0,1
1849,CipherBot,2010-12-14 23:57:00,15400,0,0,Mahmoud_Darwish,ar,916418,11
1850,91.186.238.178,2010-12-14 15:09:11,15400,0,0,Mahmoud_Darwish,ar,0,1
1851,188.161.172.248,2010-12-01 11:53:03,15356,0,0,Mahmoud_Darwish,ar,0,2
1852,188.161.172.248,2010-12-01 11:52:36,15396,0,0,Mahmoud_Darwish,ar,0,2
1853,188.161.240.107,2010-11-22 00:06:51,15356,0,0,Mahmoud_Darwish,ar,0,1
1854,41.99.2.15,2010-11-19 15:46:16,15420,0,0,Mahmoud_Darwish,ar,0,1
1855,Xqbot,2010-11-15 23:10:55,15388,0,0,Mahmoud_Darwish,ar,224593,2
1856,109.83.145.39,2010-11-09 16:33:11,15365,0,0,Mahmoud_Darwish,ar,0,1
1857,81.218.180.70,2010-10-29 05:42:07,15628,0,0,Mahmoud_Darwish,ar,0,1
1858,CipherBot,2010-10-26 23:42:44,15596,0,0,Mahmoud_Darwish,ar,916418,11
1859,حسن علي البط,2010-10-23 05:55:57,15595,0,0,Mahmoud_Darwish,ar,195047,2
1860,Mohanad hamed,2010-10-21 10:34:48,15627,0,0,Mahmoud_Darwish,ar,125,4
1861,Mohanad hamed,2010-10-21 10:32:31,15795,0,0,Mahmoud_Darwish,ar,125,4
1862,Mohanad hamed,2010-10-21 10:31:03,15627,0,0,Mahmoud_Darwish,ar,125,4
1863,82.166.22.128,2010-10-20 14:56:37,15592,0,0,Mahmoud_Darwish,ar,0,1
1864,Xqbot,2010-10-18 20:47:01,15594,0,0,Mahmoud_Darwish,ar,224593,2
1865,Peadara,2010-10-17 20:00:48,15570,0,0,Mahmoud_Darwish,ar,9460,1
1866,41.104.102.62,2010-10-17 19:46:13,15583,0,0,Mahmoud_Darwish,ar,0,1
1867,Masaa,2010-10-16 07:57:14,15570,0,0,Mahmoud_Darwish,ar,9,1
1868,213.6.227.104,2010-10-16 07:16:41,15570,0,0,Mahmoud_Darwish,ar,0,1
1869,41.200.139.227,2010-10-13 18:36:40,15570,0,0,Mahmoud_Darwish,ar,0,1
1870,86.108.3.209,2010-10-12 18:54:02,15554,0,0,Mahmoud_Darwish,ar,0,1
1871,41.107.15.112,2010-10-10 17:02:05,15589,0,0,Mahmoud_Darwish,ar,0,2
1872,41.107.15.112,2010-10-10 17:00:06,15577,0,0,Mahmoud_Darwish,ar,0,2
1873,213.6.167.64,2010-10-09 05:30:32,15562,0,0,Mahmoud_Darwish,ar,0,1
1874,Mohanad hamed,2010-10-07 10:10:15,15556,0,0,Mahmoud_Darwish,ar,125,4
1875,74.84.228.111,2010-10-05 09:09:32,15374,0,0,Mahmoud_Darwish,ar,0,2
1876,74.84.228.111,2010-10-05 09:06:30,15378,0,0,Mahmoud_Darwish,ar,0,2
1877,CipherBot,2010-10-04 00:04:57,15378,0,0,Mahmoud_Darwish,ar,916418,11
1878,CipherBot,2010-10-03 23:54:18,15381,0,0,Mahmoud_Darwish,ar,916418,11
1879,--Maxxx--,2010-09-17 16:05:46,15407,0,0,Mahmoud_Darwish,ar,47,1
1880,Ahmed m rabea,2010-09-13 00:17:54,15216,0,0,Mahmoud_Darwish,ar,1880,1
1881,91.142.61.182,2010-09-11 07:53:02,15111,0,0,Mahmoud_Darwish,ar,0,2
1882,91.142.61.182,2010-08-31 03:35:25,15008,0,0,Mahmoud_Darwish,ar,0,2
1883,Yamenj,2010-08-23 14:32:57,14930,0,0,Mahmoud_Darwish,ar,31,1
1884,78.100.117.154,2010-08-09 15:26:10,14927,0,0,Mahmoud_Darwish,ar,0,2
1885,78.100.117.154,2010-08-09 15:25:41,14939,0,0,Mahmoud_Darwish,ar,0,2
1886,86.108.1.75,2010-08-07 13:06:59,15016,0,0,Mahmoud_Darwish,ar,0,2
1887,86.108.1.75,2010-08-07 13:06:28,15032,0,0,Mahmoud_Darwish,ar,0,2
1888,62.0.110.15,2010-08-07 01:38:30,15050,0,0,Mahmoud_Darwish,ar,0,1
1889,41.254.0.31,2010-08-07 00:07:22,15680,0,0,Mahmoud_Darwish,ar,0,2
1890,41.254.0.31,2010-08-07 00:02:09,15050,0,0,Mahmoud_Darwish,ar,0,2
1891,Luckas-bot,2010-06-25 21:28:37,14638,0,0,Mahmoud_Darwish,ar,190294,1
1892,92.241.45.40,2010-06-19 21:30:40,14593,0,0,Mahmoud_Darwish,ar,0,1
1893,Alpha-beta,2010-05-16 04:39:39,14565,0,0,Mahmoud_Darwish,ar,8688,6
1894,Alpha-beta,2010-05-16 04:38:35,14564,0,0,Mahmoud_Darwish,ar,8688,6
1895,Alpha-beta,2010-05-16 04:23:14,14521,0,0,Mahmoud_Darwish,ar,8688,6
1896,Alpha-beta,2010-05-16 04:22:36,14518,0,0,Mahmoud_Darwish,ar,8688,6
1897,Alpha-beta,2010-05-08 15:47:28,14507,0,0,Mahmoud_Darwish,ar,8688,6
1898,Alpha-beta,2010-05-07 22:26:02,14381,0,0,Mahmoud_Darwish,ar,8688,6
1899,213.6.98.69,2010-04-23 18:26:58,14365,0,0,Mahmoud_Darwish,ar,0,2
1900,213.6.98.69,2010-04-23 18:26:24,14375,0,0,Mahmoud_Darwish,ar,0,2
1901,جواد الفجر2009,2010-04-22 21:37:32,14365,0,0,Mahmoud_Darwish,ar,17,3
1902,جواد الفجر2009,2010-04-22 21:36:46,16281,0,0,Mahmoud_Darwish,ar,17,3
1903,Zeitun,2010-04-18 15:58:37,18674,0,0,Mahmoud_Darwish,ar,7,5
1904,Zeitun,2010-04-18 15:55:42,48357,0,0,Mahmoud_Darwish,ar,7,5
1905,Zeitun,2010-04-18 10:08:13,48385,0,0,Mahmoud_Darwish,ar,7,5
1906,Zeitun,2010-04-18 10:07:23,48406,0,0,Mahmoud_Darwish,ar,7,5
1907,Zeitun,2010-04-18 10:05:56,47945,0,0,Mahmoud_Darwish,ar,7,5
1908,188.161.210.229,2010-04-15 17:58:50,47623,0,0,Mahmoud_Darwish,ar,0,1
1909,جواد الفجر2009,2010-04-14 08:38:24,47623,0,0,Mahmoud_Darwish,ar,17,3
1910,محمد عبد الغني,2010-04-13 12:32:00,16309,0,0,Mahmoud_Darwish,ar,68418,4
1911,محمد عبد الغني,2010-04-13 12:31:30,16281,0,0,Mahmoud_Darwish,ar,68418,4
1912,188.161.159.24,2010-04-11 15:46:35,16278,0,0,Mahmoud_Darwish,ar,0,1
1913,SieBot,2010-03-26 05:36:31,16281,0,0,Mahmoud_Darwish,ar,100201,2
1914,41.225.216.24,2010-03-21 11:13:47,16281,0,0,Mahmoud_Darwish,ar,0,2
1915,41.225.216.24,2010-03-21 11:11:49,16283,0,0,Mahmoud_Darwish,ar,0,2
1916,212.116.220.149,2010-03-18 07:52:20,16296,0,0,Mahmoud_Darwish,ar,0,1
1917,Elmondo21st,2010-03-16 20:51:10,16344,0,0,Mahmoud_Darwish,ar,28585,39
1918,196.217.46.33,2010-03-16 16:53:26,14509,0,0,Mahmoud_Darwish,ar,0,1
1919,93.172.114.185,2010-02-24 14:09:00,16349,0,0,Mahmoud_Darwish,ar,0,1
1920,محمد عبد الغني,2010-02-20 04:06:32,16344,0,0,Mahmoud_Darwish,ar,68418,4
1921,188.161.230.96,2010-02-20 03:46:54,16347,0,0,Mahmoud_Darwish,ar,0,1
1922,ArthurBot,2010-02-07 22:49:26,16344,0,0,Mahmoud_Darwish,ar,78400,2
1923,213.6.243.3,2010-02-07 16:09:07,16350,0,0,Mahmoud_Darwish,ar,0,1
1924,TobeBot,2010-02-05 00:57:12,16302,0,0,Mahmoud_Darwish,ar,22409,1
1925,CipherBot,2010-01-30 16:39:09,16245,0,0,Mahmoud_Darwish,ar,916418,11
1926,192.115.121.84,2010-01-27 09:22:56,16254,0,0,Mahmoud_Darwish,ar,0,6
1927,Elmondo21st,2010-01-03 21:29:52,16250,0,0,Mahmoud_Darwish,ar,28585,39
1928,41.103.76.84,2010-01-03 20:13:40,16247,0,0,Mahmoud_Darwish,ar,0,2
1929,41.103.76.84,2010-01-03 20:06:55,16347,0,0,Mahmoud_Darwish,ar,0,2
1930,MenoBot,2009-12-31 21:57:15,16250,0,0,Mahmoud_Darwish,ar,2575274,14
1931,نسر برلين,2009-12-30 03:06:53,16253,0,0,Mahmoud_Darwish,ar,21506,3
1932,نسر برلين,2009-12-30 03:06:13,16293,0,0,Mahmoud_Darwish,ar,21506,3
1933,نسر برلين,2009-12-30 03:05:07,16272,0,0,Mahmoud_Darwish,ar,21506,3
1934,CipherBot,2009-12-27 03:10:58,16282,0,0,Mahmoud_Darwish,ar,916418,11
1935,194.170.173.32,2009-12-25 14:19:34,16270,0,0,Mahmoud_Darwish,ar,0,1
1936,عمرو بن كلثوم,2009-12-22 16:38:51,16298,0,0,Mahmoud_Darwish,ar,49106,1
1937,Antime,2009-12-21 15:58:05,16302,0,0,Mahmoud_Darwish,ar,18488,5
1938,89.211.77.208,2009-12-21 15:14:36,14821,0,0,Mahmoud_Darwish,ar,0,1
1939,MenoBot,2009-12-11 16:53:02,16302,0,0,Mahmoud_Darwish,ar,2575274,14
1940,00A7MAD00,2009-12-07 16:04:28,16280,0,0,Mahmoud_Darwish,ar,446,2
1941,00A7MAD00,2009-12-07 16:02:56,16235,0,0,Mahmoud_Darwish,ar,446,2
1942,ArthurBot,2009-11-05 04:25:57,16233,0,0,Mahmoud_Darwish,ar,78400,2
1943,Elmondo21st,2009-11-04 21:00:19,16210,0,0,Mahmoud_Darwish,ar,28585,39
1944,86.108.102.200,2009-11-04 16:27:36,16348,0,0,Mahmoud_Darwish,ar,0,2
1945,86.108.102.200,2009-11-04 16:26:38,16243,0,0,Mahmoud_Darwish,ar,0,2
1946,الجكني,2009-10-01 18:58:17,16210,0,0,Mahmoud_Darwish,ar,612,1
1947,210.5.222.62,2009-10-01 18:53:30,16208,0,0,Mahmoud_Darwish,ar,0,5
1948,Histolo2,2009-09-18 20:16:02,16199,0,0,Mahmoud_Darwish,ar,9428,23
1949,Histolo2,2009-09-18 20:15:08,16422,0,0,Mahmoud_Darwish,ar,9428,23
1950,Histolo2,2009-09-18 20:14:34,16790,0,0,Mahmoud_Darwish,ar,9428,23
1951,210.5.222.62,2009-09-02 10:40:38,18879,0,0,Mahmoud_Darwish,ar,0,5
1952,210.5.222.62,2009-09-02 10:33:22,18874,0,0,Mahmoud_Darwish,ar,0,5
1953,210.5.222.62,2009-09-02 10:19:17,18847,0,0,Mahmoud_Darwish,ar,0,5
1954,89.211.67.234,2009-07-28 22:22:15,18656,0,0,Mahmoud_Darwish,ar,0,1
1955,94.142.51.245,2009-07-28 12:20:48,18730,0,0,Mahmoud_Darwish,ar,0,2
1956,94.142.51.245,2009-07-28 12:18:25,18730,0,0,Mahmoud_Darwish,ar,0,2
1957,210.5.222.62,2009-07-19 14:57:07,18655,0,0,Mahmoud_Darwish,ar,0,5
1958,SilvonenBot,2009-07-11 11:28:45,18316,0,0,Mahmoud_Darwish,ar,9828,1
1959,Meno25,2009-07-01 20:00:58,18282,0,0,Mahmoud_Darwish,ar,259277,6
1960,78.101.60.177,2009-06-28 22:05:24,18539,0,0,Mahmoud_Darwish,ar,0,1
1961,89.211.214.163,2009-06-23 17:11:54,18541,0,0,Mahmoud_Darwish,ar,0,1
1962,212.77.217.130,2009-06-18 10:41:21,18551,0,0,Mahmoud_Darwish,ar,0,3
1963,212.77.217.130,2009-06-18 10:33:05,18570,0,0,Mahmoud_Darwish,ar,0,3
1964,عاشق درويش,2009-06-17 19:34:26,19101,0,0,Mahmoud_Darwish,ar,42,10
1965,عاشق درويش,2009-06-17 15:24:22,19100,0,0,Mahmoud_Darwish,ar,42,10
1966,عاشق درويش,2009-06-17 15:17:14,19100,0,0,Mahmoud_Darwish,ar,42,10
1967,عاشق درويش,2009-06-17 14:57:23,19119,0,0,Mahmoud_Darwish,ar,42,10
1968,عاشق درويش,2009-06-17 14:43:08,19085,0,0,Mahmoud_Darwish,ar,42,10
1969,عاشق درويش,2009-06-17 14:31:04,19078,0,0,Mahmoud_Darwish,ar,42,10
1970,عاشق درويش,2009-06-17 14:07:17,18853,0,0,Mahmoud_Darwish,ar,42,10
1971,عاشق درويش,2009-06-17 13:54:11,18851,0,0,Mahmoud_Darwish,ar,42,10
1972,عاشق درويش,2009-06-17 13:22:14,16236,0,0,Mahmoud_Darwish,ar,42,10
1973,عاشق درويش,2009-06-17 13:11:29,15891,0,0,Mahmoud_Darwish,ar,42,10
1974,78.101.56.246,2009-06-06 01:03:48,15568,0,0,Mahmoud_Darwish,ar,0,5
1975,78.101.56.246,2009-06-06 01:02:51,15510,0,0,Mahmoud_Darwish,ar,0,5
1976,78.101.56.246,2009-06-06 01:02:29,15504,0,0,Mahmoud_Darwish,ar,0,5
1977,78.101.56.246,2009-06-06 01:01:50,15509,0,0,Mahmoud_Darwish,ar,0,5
1978,78.101.56.246,2009-06-06 01:00:52,15453,0,0,Mahmoud_Darwish,ar,0,5
1979,Antime,2009-05-20 14:46:14,15455,0,0,Mahmoud_Darwish,ar,18488,5
1980,213.154.39.228,2009-05-20 09:58:38,15491,0,0,Mahmoud_Darwish,ar,0,1
